20926,"28/02/20,8,55",roll_z_0_1pitch_y_0_7pitch_y_0_4roll_z_0_4pitch_y_0_4roll_y_0_7,"[True, True, True, True]","[2.256,2.269,2.467, 2.468]",True,2.37,0.19,0.014
20927,"28/02/20,8,56",roll_z_0_1pitch_y_0_7pitch_y_0_7roll_x_0_7pitch_y_0_1roll_x_0_1,"[True, True, True, True]","[2.308,2.437,2.5, 2.668]",True,2.48,0.152,0.005
20928,"28/02/20,8,56",roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_1roll_z_0_1pitch_y_0_4,"[True, True, True, True]","[2.264,2.457,2.481, 1.863]",True,2.27,0.185,0.005
20929,"28/02/20,8,56",roll_z_0_1pris_y_0_4roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
20930,"28/02/20,8,56",roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_7pris_y_0_4roll_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
20931,"28/02/20,8,57",roll_z_0_1roll_y_0_1roll_y_0_7roll_y_0_4pitch_y_0_4roll_z_0_1,"[True, True, True, True]","[1.661,1.846,2.51, 2.554]",True,2.14,0.157,0.005
20932,"28/02/20,8,57",roll_z_0_1roll_y_0_7pris_y_0_7pitch_y_0_7pitch_y_0_7roll_x_0_4,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
20933,"28/02/20,8,57",roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_7pitch_y_0_7roll_x_0_7,"[True, True, False, True]","[2.487,2.268,3.91, 2.449]",True,2.78,0.439,0.01
20934,"28/02/20,8,57",roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_7roll_y_0_4,"[True, True, True, True]","[5.514,2.437,4.781, 2.251]",True,3.75,0.184,0.012
20935,"28/02/20,8,58",roll_z_0_1pitch_y_0_4pitch_z_0_4pris_z_0_4pitch_y_0_4pitch_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
20936,"28/02/20,8,58",roll_z_0_1pris_y_0_1pitch_y_0_1pris_z_0_7pitch_y_0_7pris_z_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
20937,"28/02/20,8,58",roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_4,"[True, True, True, False]","[-1,-1,-1, -1]",False,-1,-1,-1
20938,"28/02/20,8,58",roll_z_0_1roll_y_0_7roll_y_0_4pitch_y_0_4roll_x_0_7roll_y_0_7,"[True, True, True, True]","[1.679,1.655,2.471, 2.678]",True,2.12,0.191,0.012
20939,"28/02/20,8,59",roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_7pitch_z_0_7pitch_z_0_7,"[True, True, True, True]","[2.65,2.328,2.763, 2.508]",True,2.56,0.178,0.011
