736,"18/12/19, 08:20",roll_z_0_1pitch_y_0_1pris_x_0_4pitch_y_0_4pitch_y_0_4pitch_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
737,"18/12/19, 08:21",roll_z_0_1pitch_y_0_1pitch_y_0_1pris_x_0_7pris_x_0_4pris_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
738,"18/12/19, 08:21",roll_z_0_1pitch_y_0_1pitch_y_0_7roll_y_0_4roll_y_0_7pris_y_0_7,"[False, False, False, True]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
739,"18/12/19, 08:21",roll_z_0_1pitch_y_0_7pitch_y_0_1roll_x_0_4pitch_y_0_1pitch_z_0_4,"[True, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
740,"18/12/19, 08:21",roll_z_0_1pris_y_0_1roll_z_0_7pris_y_0_1roll_y_0_4roll_y_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
741,"18/12/19, 08:21",roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_z_0_7roll_y_0_1pitch_y_0_4,"[True, True, True, True]","[2.251, 2.464, 2.667, 2.446]",True,2.46,0.208,0.271,0.106
742,"18/12/19, 08:22",roll_z_0_1pris_y_0_7pris_y_0_7pitch_x_0_1pris_y_0_7pitch_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
743,"18/12/19, 08:22",roll_z_0_1pris_z_0_1pris_y_0_4roll_x_0_1pris_y_0_4roll_z_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
744,"18/12/19, 08:22",roll_z_0_1pitch_y_0_4pitch_y_0_4pris_z_0_4pitch_z_0_7pris_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
745,"18/12/19, 08:22",roll_z_0_1pitch_y_0_1pris_y_0_4pitch_y_0_4pitch_y_0_4pitch_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
746,"18/12/19, 08:22",roll_z_0_1pris_z_0_7pris_y_0_7pitch_y_0_1pitch_z_0_7pris_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
747,"18/12/19, 08:22",roll_z_0_1pitch_y_0_1pitch_z_0_4roll_z_0_1pitch_y_0_7roll_x_0_1,"[True, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
748,"18/12/19, 08:23",roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_4pitch_x_0_1roll_z_0_1,"[True, True, True, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
749,"18/12/19, 08:23",roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_1pitch_x_0_7pris_z_0_1,"[False, False, False, True]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
750,"18/12/19, 08:23",roll_z_0_1roll_y_0_1pris_y_0_4pitch_x_0_4pitch_x_0_4roll_x_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
751,"18/12/19, 08:23",roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_4pitch_z_0_4pris_x_0_7,"[False, False, False, True]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
752,"18/12/19, 08:23",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_1roll_y_0_7roll_y_0_4,"[False, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
753,"18/12/19, 08:24",roll_z_0_1pris_y_0_7roll_y_0_1pris_y_0_1roll_x_0_7pris_y_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
754,"18/12/19, 08:24",roll_z_0_1pitch_y_0_1pris_z_0_7pitch_x_0_7pitch_z_0_1pitch_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
755,"18/12/19, 08:24",roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_7pitch_z_0_1,"[True, True, True, True]","[2.238, 2.448, 2.466, 2.034]",True,2.3,0.167,0.262,0.088
756,"18/12/19, 08:24",roll_z_0_1pris_y_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_1pitch_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
757,"18/12/19, 08:24",roll_z_0_1pitch_y_0_7pris_y_0_4pitch_z_0_4pitch_y_0_7pitch_z_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
758,"18/12/19, 08:24",roll_z_0_1pris_z_0_1pitch_y_0_4pitch_y_0_4pris_x_0_7pris_x_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
759,"18/12/19, 08:25",roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_7pris_y_0_1pitch_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
760,"18/12/19, 08:25",roll_z_0_1pitch_y_0_7pris_z_0_1pitch_z_0_1pitch_z_0_7pitch_x_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
761,"18/12/19, 08:25",roll_z_0_1pitch_y_0_4pitch_x_0_7pris_x_0_4pitch_y_0_7pitch_x_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
762,"18/12/19, 08:25",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_1pitch_x_0_7,"[True, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
763,"18/12/19, 08:25",roll_z_0_1roll_y_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_x_0_1,"[True, True, True, True]","[1.642, 1.826, 2.04, 2.031]",True,1.88,0.195,0.266,0.108
764,"18/12/19, 08:25",roll_z_0_1pris_z_0_7pitch_y_0_7pitch_y_0_7pris_x_0_1pitch_z_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
765,"18/12/19, 08:26",roll_z_0_1pris_z_0_4pris_y_0_1pitch_y_0_1pitch_y_0_4roll_y_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
766,"18/12/19, 08:26",roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_4pris_y_0_7roll_x_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
767,"18/12/19, 08:26",roll_z_0_1pitch_y_0_7roll_y_0_4roll_y_0_4pitch_y_0_7roll_z_0_7,"[True, True, True, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
768,"18/12/19, 08:26",roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_7pris_y_0_1pitch_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
769,"18/12/19, 08:26",roll_z_0_1pitch_y_0_7pris_y_0_1pitch_x_0_7pitch_y_0_7pitch_z_0_1,"[True, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
770,"18/12/19, 08:26",roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_1roll_z_0_1pitch_y_0_4,"[True, True, True, True]","[2.894, 3.127, 2.353, 3.395]",True,2.94,0.174,0.267,0.094
771,"18/12/19, 08:27",roll_z_0_1roll_y_0_7pitch_y_0_7roll_x_0_1pris_y_0_1roll_z_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
772,"18/12/19, 08:27",roll_z_0_1pris_y_0_1roll_z_0_7roll_y_0_7pris_y_0_1pris_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
773,"18/12/19, 08:27",roll_z_0_1pris_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_1pitch_y_0_4,"[False, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
774,"18/12/19, 08:27",roll_z_0_1pris_y_0_7pitch_x_0_7pitch_y_0_1pris_x_0_7pris_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
775,"18/12/19, 08:27",roll_z_0_1pris_y_0_1pitch_y_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
776,"18/12/19, 08:27",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pris_x_0_4roll_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
777,"18/12/19, 08:28",roll_z_0_1pitch_y_0_1roll_y_0_4pitch_y_0_7pitch_y_0_4roll_x_0_7,"[True, True, True, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
778,"18/12/19, 08:28",roll_z_0_1pris_y_0_1pris_y_0_7pitch_y_0_7pitch_y_0_1roll_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
779,"18/12/19, 08:28",roll_z_0_1pitch_y_0_4roll_z_0_4pitch_y_0_4roll_y_0_4pitch_y_0_7,"[True, True, True, True]","[1.648, 2.466, 2.647, 2.647]",True,2.35,0.189,0.253,0.108
780,"18/12/19, 08:28",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_7pitch_y_0_1,"[True, True, True, True]","[2.247, 2.246, 1.843, 2.447]",True,2.2,0.211,0.281,0.102
781,"18/12/19, 08:28",roll_z_0_1pitch_y_0_7pris_x_0_7pitch_y_0_1pitch_y_0_1roll_y_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
782,"18/12/19, 08:28",roll_z_0_1roll_y_0_7pris_z_0_1pris_y_0_1pris_x_0_7roll_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
783,"18/12/19, 08:29",roll_z_0_1roll_y_0_4pris_y_0_4roll_z_0_4roll_y_0_7pris_y_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
784,"18/12/19, 08:29",roll_z_0_1pris_y_0_1pitch_y_0_1pitch_y_0_4roll_y_0_1roll_y_0_7,"[False, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
785,"18/12/19, 08:29",roll_z_0_1pris_y_0_7roll_x_0_4roll_y_0_1roll_y_0_7pris_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
786,"18/12/19, 08:29",roll_z_0_1pitch_y_0_1pitch_y_0_7roll_y_0_4roll_y_0_1pris_z_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
787,"18/12/19, 08:29",roll_z_0_1pitch_y_0_1pitch_y_0_1pris_x_0_7pitch_y_0_4pitch_x_0_1,"[False, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
788,"18/12/19, 08:29",roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_7pitch_y_0_4pris_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
789,"18/12/19, 08:30",roll_z_0_1pitch_y_0_7roll_y_0_1pitch_y_0_7pris_z_0_1pitch_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
790,"18/12/19, 08:30",roll_z_0_1pitch_y_0_7pitch_y_0_1roll_x_0_7pris_y_0_7pitch_y_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
791,"18/12/19, 08:30",roll_z_0_1pris_y_0_1roll_y_0_7roll_y_0_1pris_y_0_4roll_x_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
792,"18/12/19, 08:30",roll_z_0_1pitch_y_0_4pitch_y_0_1pris_y_0_4pitch_y_0_1pitch_y_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
793,"18/12/19, 08:30",roll_z_0_1pitch_y_0_7pris_z_0_7pitch_y_0_4roll_x_0_4pris_y_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
794,"18/12/19, 08:30",roll_z_0_1roll_y_0_4pitch_y_0_7roll_z_0_7pris_y_0_4roll_x_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
795,"18/12/19, 08:31",roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_4pitch_y_0_7roll_y_0_1,"[True, True, True, True]","[1.823, 1.64, 2.425, 2.665]",True,2.14,0.165,0.247,0.096
