name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4__0.4_,z_y__x__y__y__z_,6,0.027,3.85,0.123,0.021,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_1pitch_y_0_1roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.1__0.1_,z_y__y__y__y__x_,6,0.049,2.67,0.12,0.027,1
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_7pitch_x_0_7roll_x_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.7__0.7_,z_y__z__x__x__x_,6,0.08,4.37,0.125,0.03,1
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_x_0_1roll_y_0_4pitch_y_0_4,roll_pitch__pitch__roll__roll__pitch_,0.1_0.1__0.1__0.1__0.4__0.4_,z_y__y__x__y__y_,6,0.097,3.9,0.125,0.039,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_x_0_7pitch_x_0_7pitch_x_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.7__0.7__0.7_,z_y__z__x__x__x_,6,0.085,4.11,0.125,0.04,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_4pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4__0.4_,z_y__y__x__z__x_,6,0.09,3.4,0.125,0.042,1
roll_z_0_1roll_y_0_1roll_y_0_4pris_y_0_4pitch_x_0_4roll_x_0_4,roll_roll__roll__pris__pitch__roll_,0.1_0.1__0.4__0.4__0.4__0.4_,z_y__y__y__x__x_,6,0.057,3.89,0.468,0.046,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.7__0.7_,z_y__y__y__y__y_,6,0.076,2.98,0.099,0.048,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_x_0_4roll_y_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__y__x__y_,6,0.088,3.97,0.123,0.054,1
roll_z_0_1pitch_y_0_7roll_y_0_1roll_y_0_1roll_y_0_1roll_y_0_1,roll_pitch__roll__roll__roll__roll_,0.1_0.7__0.1__0.1__0.1__0.1_,z_y__y__y__y__y_,6,0.089,2.55,0.12,0.057,1
